Price,Build Year,Facades,Habitable Surface,Land Surface,Type,Bedroom Count,Bathroom Count,Toilet Count,Room Count,Kitchen Surface,Kitchen Type,Furnished,Fireplace Count,Terrace,Terrace Surface,Garden Surface,Swimming Pool,State of Building,Living Surface,EPC,Consumption Per m2,Sea view,Parking count inside,Parking count outside,Municipality,Province
449000,1997,,183.0,429.0,HOUSE,3.0,1.0,1.0,5.0,,,0,,0,,,,,,B,181.0,,1.0,,SINT-NIKLAAS,OOST-VLAANDEREN
249000,1999,,102.0,,APARTMENT,2.0,1.0,1.0,4.0,12.0,INSTALLED,0,,1,17.0,,,GOOD,25.0,B,189.0,,,,TONGEREN,LIMBURG
209000,,,,179.0,HOUSE,3.0,1.0,,4.0,,,0,,0,,,,,,F,528.0,,,,BRUGGE,WEST-VLAANDEREN
290000,2000,,,0.0,HOUSE,3.0,1.0,2.0,6.0,8.0,,0,,0,,,,,,B,195.0,,1.0,,DENDERMONDE,OOST-VLAANDEREN
428000,1975,,362.0,378.0,HOUSE,3.0,1.0,1.0,5.0,,,0,,0,,,,GOOD,,D,324.0,,,,ANZEGEM,WEST-VLAANDEREN
257000,1930,,140.0,266.0,HOUSE,2.0,1.0,1.0,4.0,,,0,,0,,,,,,D,348.0,,,,ZWEVEGEM,WEST-VLAANDEREN
349000,1956,,265.0,850.0,HOUSE,4.0,1.0,1.0,6.0,,SEMI_EQUIPPED,0,,0,,,,TO_BE_DONE_UP,,,,,2.0,,HAMME,OOST-VLAANDEREN
749000,2007,,175.0,309.0,HOUSE,3.0,2.0,2.0,7.0,,,0,,0,,,,GOOD,,B,121.0,,1.0,,KNOKKE-HEIST,WEST-VLAANDEREN
280000,,3.0,398.0,541.0,HOUSE,3.0,1.0,3.0,7.0,13.0,SEMI_EQUIPPED,0,,1,,,,GOOD,20.0,F,943.0,,1.0,,BRAKEL,OOST-VLAANDEREN
280000,,3.0,398.0,541.0,HOUSE,3.0,1.0,3.0,7.0,13.0,SEMI_EQUIPPED,0,,1,,,,GOOD,20.0,F,943.0,,1.0,,BRAKEL,OOST-VLAANDEREN
249000,1899,3.0,105.0,1472.0,HOUSE,3.0,1.0,2.0,6.0,15.0,INSTALLED,0,,0,,,,JUST_RENOVATED,20.0,C,264.0,,,5.0,GALMAARDEN,VLAAMS-BRABANT
499000,1960,2.0,563.0,420.0,HOUSE,7.0,2.0,2.0,11.0,23.0,SEMI_EQUIPPED,0,,1,10.0,,,GOOD,38.0,C,242.0,,5.0,,GERAARDSBERGEN,OOST-VLAANDEREN
275000,1964,4.0,277.0,440.0,HOUSE,4.0,1.0,2.0,7.0,,INSTALLED,0,,0,,,,TO_BE_DONE_UP,43.0,F,517.0,,3.0,2.0,BRAKEL,OOST-VLAANDEREN
240000,1950,3.0,201.0,1145.0,HOUSE,5.0,1.0,2.0,8.0,22.0,SEMI_EQUIPPED,0,,0,,,,TO_RENOVATE,35.0,F,865.0,,4.0,3.0,LIERDE,OOST-VLAANDEREN
499000,1960,2.0,563.0,420.0,HOUSE,7.0,2.0,2.0,11.0,23.0,SEMI_EQUIPPED,0,,1,10.0,,,GOOD,38.0,C,242.0,,5.0,,GERAARDSBERGEN,OOST-VLAANDEREN
249000,1899,3.0,105.0,1472.0,HOUSE,3.0,1.0,2.0,6.0,15.0,INSTALLED,0,,0,,,,JUST_RENOVATED,20.0,C,264.0,,,5.0,GALMAARDEN,VLAAMS-BRABANT
275000,1964,4.0,277.0,440.0,HOUSE,4.0,1.0,2.0,7.0,,INSTALLED,0,,0,,,,TO_BE_DONE_UP,43.0,F,517.0,,3.0,2.0,BRAKEL,OOST-VLAANDEREN
240000,1950,3.0,201.0,1145.0,HOUSE,5.0,1.0,2.0,8.0,22.0,SEMI_EQUIPPED,0,,0,,,,TO_RENOVATE,35.0,F,865.0,,4.0,3.0,LIERDE,OOST-VLAANDEREN
379000,2011,3.0,176.0,,APARTMENT,3.0,1.0,2.0,6.0,,HYPER_EQUIPPED,0,-1.0,0,,125.0,,GOOD,,,,,,2.0,HOUTHALEN-HELCHTEREN,LIMBURG
675000,1960,4.0,354.0,695.0,HOUSE,3.0,1.0,3.0,7.0,,USA_INSTALLED,0,1.0,1,,,,AS_NEW,,B,155.0,,2.0,7.0,HASSELT,LIMBURG
278000,1990,2.0,104.0,,APARTMENT,2.0,1.0,1.0,4.0,,SEMI_EQUIPPED,0,-1.0,1,16.0,,,GOOD,,B,146.0,,,,HASSELT,LIMBURG
155000,1976,2.0,38.0,,APARTMENT,1.0,1.0,1.0,3.0,,SEMI_EQUIPPED,0,-1.0,0,,,,GOOD,,C,209.0,,,,HASSELT,LIMBURG
325000,,,137.0,0.0,HOUSE,2.0,1.0,2.0,5.0,,,0,,1,,,,,,E,415.0,,,,ZEDELGEM,WEST-VLAANDEREN
199000,1900,3.0,148.0,0.0,HOUSE,2.0,2.0,,4.0,,,0,-1.0,0,,,,TO_BE_DONE_UP,,F,545.0,,,,HEERS,LIMBURG
199000,1970,3.0,105.0,,APARTMENT,2.0,1.0,1.0,4.0,,,0,-1.0,1,,,,,,C,251.0,,1.0,2.0,ZONHOVEN,LIMBURG
295000,1989,3.0,95.0,,APARTMENT,2.0,1.0,1.0,4.0,,USA_INSTALLED,0,-1.0,1,,,,GOOD,,C,207.0,,2.0,,HASSELT,LIMBURG
619000,2020,4.0,288.0,590.0,HOUSE,5.0,1.0,2.0,8.0,,USA_INSTALLED,0,-1.0,1,,,,AS_NEW,,A,23.0,,1.0,4.0,HEUSDEN-ZOLDER,LIMBURG
325000,1965,3.0,149.0,919.0,HOUSE,3.0,1.0,1.0,5.0,9.0,NOT_INSTALLED,0,,1,,819.0,False,TO_RENOVATE,22.0,E,415.0,,1.0,2.0,OTTIGNIES-LOUVAIN-LA-NEUVE,WAALS-BRABANT
329000,1935,3.0,203.0,650.0,HOUSE,3.0,1.0,2.0,6.0,,INSTALLED,0,,1,30.0,410.0,,JUST_RENOVATED,,C,250.0,,1.0,2.0,RONSE,OOST-VLAANDEREN
330000,1975,4.0,120.0,1391.0,HOUSE,2.0,1.0,1.0,4.0,10.0,INSTALLED,0,,1,,1000.0,False,TO_RENOVATE,40.0,F,578.0,,1.0,2.0,ROOSDAAL,VLAAMS-BRABANT
330000,1961,4.0,236.0,352.0,HOUSE,4.0,1.0,2.0,7.0,,INSTALLED,0,-1.0,1,15.0,147.0,,GOOD,7.0,D,352.0,,,4.0,AALST,OOST-VLAANDEREN
330000,1955,2.0,135.0,252.0,HOUSE,3.0,1.0,1.0,5.0,,SEMI_EQUIPPED,0,,0,,120.0,False,JUST_RENOVATED,,B,148.0,,,,LEDE,OOST-VLAANDEREN
333000,1930,2.0,216.0,190.0,HOUSE,4.0,2.0,1.0,7.0,,INSTALLED,0,,1,20.0,50.0,False,AS_NEW,,B,145.0,,,,RONSE,OOST-VLAANDEREN
335000,1966,2.0,150.0,264.0,HOUSE,3.0,1.0,2.0,6.0,8.0,INSTALLED,0,-1.0,1,,,,GOOD,,B,150.0,,1.0,,RONSE,OOST-VLAANDEREN
339000,2005,3.0,168.0,671.0,HOUSE,4.0,1.0,1.0,6.0,12.0,USA_INSTALLED,0,,1,30.0,,True,GOOD,28.0,B,146.0,,1.0,6.0,CLAVIER,LUIK
345000,1973,2.0,115.0,230.0,HOUSE,3.0,1.0,1.0,5.0,7.0,INSTALLED,0,,1,12.0,80.0,False,TO_BE_DONE_UP,36.0,C,212.0,,1.0,1.0,BRAINE-L'ALLEUD,WAALS-BRABANT
349000,1960,2.0,120.0,220.0,HOUSE,3.0,1.0,1.0,5.0,,SEMI_EQUIPPED,0,,1,10.0,115.0,False,TO_RENOVATE,,E,446.0,,1.0,1.0,GRIMBERGEN,VLAAMS-BRABANT
349000,1875,2.0,110.0,863.0,HOUSE,1.0,1.0,1.0,3.0,11.0,HYPER_EQUIPPED,0,,1,,,False,GOOD,27.0,D,388.0,,,,KORTENBERG,VLAAMS-BRABANT
350000,1989,4.0,215.0,1198.0,HOUSE,5.0,1.0,2.0,8.0,14.0,,0,,1,40.0,800.0,False,GOOD,40.0,D,309.0,,1.0,3.0,BERLOZ,LUIK
359000,1953,3.0,288.0,2798.0,HOUSE,3.0,1.0,1.0,5.0,6.0,SEMI_EQUIPPED,0,,1,,,False,TO_RENOVATE,20.0,F,727.0,,1.0,3.0,HAALTERT,OOST-VLAANDEREN
359000,1953,3.0,288.0,2798.0,HOUSE,3.0,1.0,1.0,5.0,6.0,SEMI_EQUIPPED,0,,1,,,False,TO_RENOVATE,20.0,F,727.0,,1.0,3.0,HAALTERT,OOST-VLAANDEREN
360000,1920,3.0,135.0,45.0,HOUSE,4.0,2.0,2.0,8.0,12.0,INSTALLED,0,,0,,,False,GOOD,21.0,F,318.0,,,,BRUSSEL,BRUSSEL
360000,1940,3.0,197.0,565.0,HOUSE,4.0,1.0,,5.0,12.0,SEMI_EQUIPPED,0,,1,25.0,418.0,,GOOD,22.0,D,301.0,,1.0,,WAVRE,WAALS-BRABANT
360000,1965,4.0,149.0,720.0,HOUSE,4.0,1.0,1.0,6.0,,SEMI_EQUIPPED,0,,0,,,,TO_RENOVATE,44.0,E,393.0,,1.0,1.0,AUBANGE,LUXEMBURG
365000,1950,2.0,130.0,132.0,HOUSE,3.0,1.0,1.0,5.0,10.0,SEMI_EQUIPPED,0,,1,6.0,35.0,False,GOOD,28.0,D,344.0,,,,VILVOORDE,VLAAMS-BRABANT
365000,1971,2.0,175.0,244.0,HOUSE,4.0,2.0,1.0,7.0,8.0,USA_INSTALLED,0,,1,,,False,TO_RENOVATE,32.0,C,224.0,,1.0,3.0,AALST,OOST-VLAANDEREN
368000,1981,4.0,150.0,405.0,HOUSE,4.0,1.0,2.0,7.0,10.0,INSTALLED,0,,1,10.0,130.0,False,GOOD,26.0,D,294.0,,,3.0,NIVELLES,WAALS-BRABANT
369000,1950,2.0,183.0,280.0,HOUSE,4.0,2.0,2.0,8.0,10.0,USA_SEMI_EQUIPPED,0,,1,28.0,175.0,False,TO_BE_DONE_UP,28.0,C,253.0,,,,GRIMBERGEN,VLAAMS-BRABANT
369000,1966,2.0,240.0,270.0,HOUSE,4.0,1.0,1.0,6.0,,INSTALLED,0,-1.0,1,,,,GOOD,,B,187.0,,2.0,,RONSE,OOST-VLAANDEREN
375000,1900,2.0,100.0,52.0,HOUSE,2.0,1.0,2.0,5.0,,USA_SEMI_EQUIPPED,0,,0,,,False,TO_BE_DONE_UP,15.0,E,232.0,,,,BRUSSEL,BRUSSEL
375000,1905,2.0,230.0,105.0,HOUSE,6.0,2.0,3.0,11.0,9.0,NOT_INSTALLED,0,,1,10.0,30.0,False,TO_RENOVATE,45.0,G,530.0,,,,SCHAARBEEK,BRUSSEL
375000,1911,2.0,157.0,105.0,HOUSE,4.0,1.0,2.0,7.0,20.0,HYPER_EQUIPPED,0,,0,,30.0,False,TO_BE_DONE_UP,28.0,G,418.0,,,,JETTE,BRUSSEL
380000,1899,2.0,220.0,190.0,HOUSE,3.0,3.0,4.0,10.0,,SEMI_EQUIPPED,0,,1,15.0,90.0,False,AS_NEW,,D,329.0,,,,SERAING,LUIK
380000,1899,2.0,220.0,190.0,HOUSE,3.0,3.0,4.0,10.0,,SEMI_EQUIPPED,0,,1,15.0,90.0,False,AS_NEW,,D,329.0,,,,SERAING,LUIK
389000,1950,2.0,145.0,130.0,HOUSE,3.0,1.0,1.0,5.0,13.0,SEMI_EQUIPPED,0,,1,8.0,130.0,False,GOOD,23.0,B,159.0,,1.0,,WEMMEL,VLAAMS-BRABANT
395000,1960,4.0,110.0,603.0,HOUSE,3.0,1.0,1.0,5.0,6.0,USA_HYPER_EQUIPPED,0,,0,,,False,TO_BE_DONE_UP,14.0,F,502.0,,1.0,1.0,RIXENSART,WAALS-BRABANT
395000,1966,2.0,135.0,183.0,HOUSE,3.0,1.0,1.0,5.0,6.0,NOT_INSTALLED,0,,1,10.0,78.0,False,TO_BE_DONE_UP,31.0,E,426.0,,1.0,,KRAAINEM,VLAAMS-BRABANT
328000,1978,,143.0,360.0,HOUSE,3.0,1.0,1.0,5.0,11.0,,0,,0,,,,,,D,391.0,,1.0,,AS,LIMBURG
325000,1967,3.0,140.0,0.0,HOUSE,3.0,1.0,1.0,5.0,,SEMI_EQUIPPED,0,-1.0,0,,,,TO_BE_DONE_UP,,D,370.0,,1.0,,HASSELT,LIMBURG
269000,1984,4.0,156.0,917.0,HOUSE,2.0,1.0,1.0,4.0,20.0,NOT_INSTALLED,0,,0,,535.0,False,TO_BE_DONE_UP,18.0,E,361.0,,1.0,1.0,VISÉ,LUIK
275000,2025,,50.0,,APARTMENT,1.0,1.0,,2.0,,USA_HYPER_EQUIPPED,0,,1,18.0,,,AS_NEW,,,,,,2.0,HERENT,VLAAMS-BRABANT
300000,2025,,59.0,,APARTMENT,1.0,1.0,,2.0,,USA_HYPER_EQUIPPED,0,,1,7.0,,,AS_NEW,,,,,,2.0,HERENT,VLAAMS-BRABANT
313000,2025,,62.0,,APARTMENT,1.0,1.0,,2.0,,USA_HYPER_EQUIPPED,0,,1,7.0,,,AS_NEW,,,,,,2.0,HERENT,VLAAMS-BRABANT
315000,2025,,66.0,,APARTMENT,1.0,1.0,,2.0,,USA_HYPER_EQUIPPED,0,,1,7.0,,,AS_NEW,,,,,,2.0,HERENT,VLAAMS-BRABANT
320000,2025,,70.0,,APARTMENT,1.0,1.0,,2.0,,USA_HYPER_EQUIPPED,0,,1,10.0,24.0,,AS_NEW,,,,,,2.0,HERENT,VLAAMS-BRABANT
325000,2025,,66.0,,APARTMENT,1.0,1.0,,2.0,,USA_HYPER_EQUIPPED,0,,1,7.0,,,AS_NEW,,,,,,2.0,HERENT,VLAAMS-BRABANT
325000,2025,,63.0,,APARTMENT,1.0,1.0,,2.0,,USA_HYPER_EQUIPPED,0,,1,8.0,,,AS_NEW,,,,,,2.0,HERENT,VLAAMS-BRABANT
416000,2025,,99.0,,APARTMENT,2.0,1.0,,3.0,,USA_HYPER_EQUIPPED,0,,1,16.0,,,AS_NEW,,,,,,2.0,HERENT,VLAAMS-BRABANT
433000,2025,,89.0,,APARTMENT,2.0,1.0,,3.0,,USA_HYPER_EQUIPPED,0,,1,29.0,125.0,,AS_NEW,,,,,,2.0,HERENT,VLAAMS-BRABANT
434000,2025,,99.0,,APARTMENT,2.0,1.0,,3.0,,USA_HYPER_EQUIPPED,0,,1,19.0,,,AS_NEW,,,,,,2.0,HERENT,VLAAMS-BRABANT
451000,2025,,100.0,,APARTMENT,2.0,1.0,,3.0,,USA_HYPER_EQUIPPED,0,,1,28.0,,,AS_NEW,,,,,,2.0,HERENT,VLAAMS-BRABANT
451000,2025,,99.0,,APARTMENT,2.0,1.0,,3.0,,USA_HYPER_EQUIPPED,0,,1,20.0,,,AS_NEW,,,,,,2.0,HERENT,VLAAMS-BRABANT
533000,2025,,131.0,,APARTMENT,3.0,2.0,,5.0,,USA_HYPER_EQUIPPED,0,,1,18.0,,,AS_NEW,,,,,,2.0,HERENT,VLAAMS-BRABANT
538000,2025,,121.0,,APARTMENT,3.0,2.0,,5.0,,USA_HYPER_EQUIPPED,0,,1,18.0,,,AS_NEW,,,,,,2.0,HERENT,VLAAMS-BRABANT
538000,2025,,122.0,,APARTMENT,3.0,2.0,,5.0,,USA_HYPER_EQUIPPED,0,,1,18.0,,,AS_NEW,,,,,,2.0,HERENT,VLAAMS-BRABANT
545000,2025,,131.0,,APARTMENT,3.0,2.0,,5.0,,USA_HYPER_EQUIPPED,0,,1,18.0,,,AS_NEW,,,,,,2.0,HERENT,VLAAMS-BRABANT
547500,2025,,122.0,,APARTMENT,3.0,2.0,,5.0,,USA_HYPER_EQUIPPED,0,,1,18.0,,,AS_NEW,,,,,,2.0,HERENT,VLAAMS-BRABANT
547500,2025,,121.0,,APARTMENT,3.0,2.0,,5.0,,USA_HYPER_EQUIPPED,0,,1,18.0,,,AS_NEW,,,,,,2.0,HERENT,VLAAMS-BRABANT
608000,2025,,147.0,,APARTMENT,3.0,2.0,,5.0,,USA_HYPER_EQUIPPED,0,,1,50.0,103.0,,AS_NEW,,,,,,2.0,HERENT,VLAAMS-BRABANT
699000,2025,,149.0,,APARTMENT,3.0,2.0,,5.0,,USA_HYPER_EQUIPPED,0,,1,99.0,,,AS_NEW,,,,,,2.0,HERENT,VLAAMS-BRABANT
703000,2025,,150.0,,APARTMENT,3.0,2.0,,5.0,,USA_HYPER_EQUIPPED,0,,1,71.0,,,AS_NEW,,,,,,2.0,HERENT,VLAAMS-BRABANT
724000,2025,,140.0,,APARTMENT,3.0,2.0,,5.0,,USA_HYPER_EQUIPPED,0,,1,85.0,,,AS_NEW,,,,,,2.0,HERENT,VLAAMS-BRABANT
811000,2025,3.0,147.0,,APARTMENT,3.0,2.0,,5.0,,USA_HYPER_EQUIPPED,0,,1,153.0,,,AS_NEW,,,,,,2.0,HERENT,VLAAMS-BRABANT
848000,2025,,167.0,,APARTMENT,3.0,2.0,,5.0,,USA_HYPER_EQUIPPED,0,,1,179.0,,,AS_NEW,,,,,,2.0,HERENT,VLAAMS-BRABANT
284500,2024,4.0,103.0,,APARTMENT,2.0,1.0,1.0,4.0,,NOT_INSTALLED,0,,1,9.0,,,,45.0,A,,,,,AYWAILLE,LUIK
292500,2024,4.0,103.0,,APARTMENT,2.0,1.0,1.0,4.0,,NOT_INSTALLED,0,,1,9.0,,,,45.0,A,,,,,AYWAILLE,LUIK
295000,2024,4.0,105.0,,APARTMENT,3.0,1.0,1.0,5.0,,NOT_INSTALLED,0,,1,10.0,,,,40.0,A,,,,,AYWAILLE,LUIK
295500,2024,4.0,105.0,,APARTMENT,3.0,1.0,1.0,5.0,,NOT_INSTALLED,0,,1,18.0,,,,40.0,A,,,,,AYWAILLE,LUIK
309000,2024,4.0,103.0,,APARTMENT,2.0,1.0,1.0,4.0,,NOT_INSTALLED,0,,1,9.0,,,,45.0,A,,,,,AYWAILLE,LUIK
299000,2024,4.0,74.0,,APARTMENT,1.0,1.0,1.0,3.0,,HYPER_EQUIPPED,0,-1.0,1,8.0,,,,,,,,1.0,,ANTWERPEN,ANTWERPEN
309000,2024,4.0,74.0,,APARTMENT,1.0,1.0,1.0,3.0,,HYPER_EQUIPPED,0,-1.0,1,4.0,,,,,,,,1.0,,ANTWERPEN,ANTWERPEN
314000,2024,4.0,74.0,,APARTMENT,1.0,1.0,1.0,3.0,,HYPER_EQUIPPED,0,-1.0,1,4.0,,,,,,,,1.0,,ANTWERPEN,ANTWERPEN
319000,2024,4.0,79.0,,APARTMENT,1.0,1.0,1.0,3.0,,HYPER_EQUIPPED,0,-1.0,1,4.0,,,,,,,,1.0,,ANTWERPEN,ANTWERPEN
319000,2024,4.0,79.0,,APARTMENT,1.0,1.0,1.0,3.0,,HYPER_EQUIPPED,0,-1.0,1,4.0,,,,,,,,1.0,,ANTWERPEN,ANTWERPEN
329000,2024,4.0,79.0,,APARTMENT,1.0,1.0,1.0,3.0,,HYPER_EQUIPPED,0,-1.0,1,4.0,,,,,,,,1.0,,ANTWERPEN,ANTWERPEN
334000,2024,4.0,88.0,,APARTMENT,1.0,1.0,1.0,3.0,,HYPER_EQUIPPED,0,-1.0,1,17.0,,,,,,,,1.0,,ANTWERPEN,ANTWERPEN
339000,2024,4.0,88.0,,APARTMENT,1.0,1.0,1.0,3.0,,HYPER_EQUIPPED,0,-1.0,1,4.0,,,,,,,,1.0,,ANTWERPEN,ANTWERPEN
339000,2024,4.0,74.0,,APARTMENT,1.0,1.0,1.0,3.0,,HYPER_EQUIPPED,0,-1.0,1,10.0,,,,,,,,1.0,,ANTWERPEN,ANTWERPEN
344000,2024,4.0,74.0,,APARTMENT,1.0,1.0,1.0,3.0,,HYPER_EQUIPPED,0,-1.0,1,10.0,,,,,,,,1.0,,ANTWERPEN,ANTWERPEN
349000,2024,4.0,74.0,,APARTMENT,1.0,1.0,1.0,3.0,,HYPER_EQUIPPED,0,-1.0,1,10.0,,,,,,,,1.0,,ANTWERPEN,ANTWERPEN
354000,2024,4.0,88.0,,APARTMENT,1.0,1.0,1.0,3.0,,HYPER_EQUIPPED,0,-1.0,1,1.0,,,,,,,,1.0,,ANTWERPEN,ANTWERPEN
359000,2024,4.0,74.0,,APARTMENT,1.0,1.0,1.0,3.0,,HYPER_EQUIPPED,0,-1.0,1,10.0,,,,,,,,1.0,,ANTWERPEN,ANTWERPEN
369000,2024,4.0,74.0,,APARTMENT,1.0,1.0,1.0,3.0,,HYPER_EQUIPPED,0,-1.0,1,10.0,,,,,,,,1.0,,ANTWERPEN,ANTWERPEN
429000,2024,4.0,102.0,,APARTMENT,2.0,1.0,2.0,5.0,,HYPER_EQUIPPED,0,-1.0,1,12.0,,,,,,,,1.0,,ANTWERPEN,ANTWERPEN
439000,2024,4.0,101.0,,APARTMENT,2.0,1.0,2.0,5.0,,HYPER_EQUIPPED,0,-1.0,1,12.0,,,,,,,,1.0,,ANTWERPEN,ANTWERPEN
439000,2024,4.0,102.0,,APARTMENT,3.0,1.0,2.0,6.0,,HYPER_EQUIPPED,0,-1.0,1,12.0,,,,,,,,1.0,,ANTWERPEN,ANTWERPEN
449000,2024,4.0,102.0,,APARTMENT,2.0,1.0,2.0,5.0,,HYPER_EQUIPPED,0,-1.0,1,12.0,,,,,,,,1.0,,ANTWERPEN,ANTWERPEN
449000,2024,4.0,101.0,,APARTMENT,2.0,1.0,2.0,5.0,,HYPER_EQUIPPED,0,-1.0,1,12.0,,,,,,,,1.0,,ANTWERPEN,ANTWERPEN
459000,2024,4.0,125.0,,APARTMENT,2.0,1.0,2.0,5.0,,HYPER_EQUIPPED,0,-1.0,1,11.0,,,,,,,,1.0,,ANTWERPEN,ANTWERPEN
459000,2024,4.0,101.0,,APARTMENT,2.0,1.0,2.0,5.0,,HYPER_EQUIPPED,0,-1.0,1,12.0,,,,,,,,1.0,,ANTWERPEN,ANTWERPEN
464000,2024,4.0,102.0,,APARTMENT,2.0,1.0,2.0,5.0,,HYPER_EQUIPPED,0,-1.0,1,12.0,,,,,,,,1.0,,ANTWERPEN,ANTWERPEN
469000,2024,4.0,125.0,,APARTMENT,2.0,1.0,2.0,5.0,,HYPER_EQUIPPED,0,-1.0,1,11.0,,,,,,,,1.0,,ANTWERPEN,ANTWERPEN
474000,2024,4.0,101.0,,APARTMENT,2.0,1.0,2.0,5.0,,HYPER_EQUIPPED,0,-1.0,1,12.0,,,,,,,,1.0,,ANTWERPEN,ANTWERPEN
474000,2024,4.0,102.0,,APARTMENT,2.0,1.0,2.0,5.0,,HYPER_EQUIPPED,0,-1.0,1,12.0,,,,,,,,1.0,,ANTWERPEN,ANTWERPEN
479000,2024,4.0,125.0,,APARTMENT,2.0,1.0,2.0,5.0,,HYPER_EQUIPPED,0,-1.0,1,11.0,,,,,,,,1.0,,ANTWERPEN,ANTWERPEN
484000,2024,4.0,101.0,,APARTMENT,2.0,1.0,2.0,5.0,,HYPER_EQUIPPED,0,-1.0,1,12.0,,,,,,,,1.0,,ANTWERPEN,ANTWERPEN
519000,2024,4.0,145.0,,APARTMENT,3.0,1.0,2.0,6.0,,HYPER_EQUIPPED,0,-1.0,1,14.0,,,,,,,,1.0,,ANTWERPEN,ANTWERPEN
524000,2024,4.0,126.0,,APARTMENT,3.0,2.0,2.0,7.0,,HYPER_EQUIPPED,0,-1.0,1,18.0,,,,,,,,1.0,,ANTWERPEN,ANTWERPEN
529000,2024,4.0,145.0,,APARTMENT,3.0,1.0,2.0,6.0,,HYPER_EQUIPPED,0,-1.0,1,14.0,,,,,,,,1.0,,ANTWERPEN,ANTWERPEN
529000,2024,4.0,126.0,,APARTMENT,3.0,2.0,2.0,7.0,,HYPER_EQUIPPED,0,-1.0,1,18.0,,,,,,,,1.0,,ANTWERPEN,ANTWERPEN
539000,2024,4.0,126.0,,APARTMENT,3.0,2.0,2.0,7.0,,HYPER_EQUIPPED,0,-1.0,1,18.0,,,,,,,,1.0,,ANTWERPEN,ANTWERPEN
544000,2024,4.0,145.0,,APARTMENT,3.0,1.0,2.0,6.0,,HYPER_EQUIPPED,0,-1.0,1,14.0,,,,,,,,1.0,,ANTWERPEN,ANTWERPEN
549000,2024,4.0,126.0,,APARTMENT,3.0,2.0,2.0,7.0,,HYPER_EQUIPPED,0,-1.0,1,18.0,,,,,,,,1.0,,ANTWERPEN,ANTWERPEN
564000,2024,4.0,126.0,,APARTMENT,3.0,2.0,2.0,7.0,,HYPER_EQUIPPED,0,-1.0,1,18.0,,,,,,,,1.0,,ANTWERPEN,ANTWERPEN
299000,2024,4.0,68.0,,APARTMENT,1.0,1.0,1.0,3.0,,USA_HYPER_EQUIPPED,0,,1,14.0,,False,AS_NEW,,,,,,1.0,GENT,OOST-VLAANDEREN
309000,2024,4.0,68.0,,APARTMENT,1.0,1.0,1.0,3.0,,USA_HYPER_EQUIPPED,0,,1,14.0,,False,AS_NEW,,,,,,1.0,GENT,OOST-VLAANDEREN
349000,2024,4.0,83.0,,APARTMENT,1.0,1.0,1.0,3.0,,USA_HYPER_EQUIPPED,0,,1,17.0,47.0,False,AS_NEW,,,,,,1.0,GENT,OOST-VLAANDEREN
379000,2024,4.0,105.0,,APARTMENT,1.0,1.0,1.0,3.0,,USA_HYPER_EQUIPPED,0,,1,24.0,,False,AS_NEW,,,,,,1.0,GENT,OOST-VLAANDEREN
389000,2024,4.0,105.0,,APARTMENT,1.0,1.0,1.0,3.0,,USA_HYPER_EQUIPPED,0,,1,24.0,,False,AS_NEW,,,,,,1.0,GENT,OOST-VLAANDEREN
389000,2024,4.0,105.0,,APARTMENT,1.0,1.0,1.0,3.0,,USA_HYPER_EQUIPPED,0,,1,24.0,,False,AS_NEW,,,,,,1.0,GENT,OOST-VLAANDEREN
399000,2024,4.0,105.0,,APARTMENT,2.0,1.0,1.0,4.0,,USA_HYPER_EQUIPPED,0,,1,19.0,,False,AS_NEW,,,,,,1.0,GENT,OOST-VLAANDEREN
409000,2024,4.0,105.0,,APARTMENT,2.0,1.0,1.0,4.0,,USA_HYPER_EQUIPPED,0,,1,19.0,,False,AS_NEW,,,,,,1.0,GENT,OOST-VLAANDEREN
429000,2024,4.0,106.0,,APARTMENT,2.0,1.0,1.0,4.0,,USA_HYPER_EQUIPPED,0,,1,21.0,,False,AS_NEW,,,,,,1.0,GENT,OOST-VLAANDEREN
479000,2024,4.0,128.0,,APARTMENT,3.0,1.0,2.0,6.0,,USA_HYPER_EQUIPPED,0,,1,23.0,113.0,False,AS_NEW,,,,,,1.0,GENT,OOST-VLAANDEREN
479000,2024,4.0,127.0,,APARTMENT,3.0,1.0,2.0,6.0,,USA_HYPER_EQUIPPED,0,,1,26.0,120.0,False,AS_NEW,,,,,,1.0,GENT,OOST-VLAANDEREN
479000,2024,4.0,127.0,,APARTMENT,3.0,1.0,2.0,6.0,,USA_HYPER_EQUIPPED,0,,1,25.0,,False,AS_NEW,,,,,,1.0,GENT,OOST-VLAANDEREN
479000,2024,4.0,127.0,,APARTMENT,3.0,1.0,2.0,6.0,,USA_HYPER_EQUIPPED,0,,1,25.0,,False,AS_NEW,,,,,,1.0,GENT,OOST-VLAANDEREN
489000,2024,4.0,127.0,,APARTMENT,3.0,1.0,1.0,5.0,,USA_HYPER_EQUIPPED,0,,1,26.0,,False,AS_NEW,,,,,,1.0,GENT,OOST-VLAANDEREN
489000,2024,4.0,127.0,,APARTMENT,3.0,1.0,1.0,5.0,,USA_HYPER_EQUIPPED,0,,1,25.0,,False,AS_NEW,,,,,,1.0,GENT,OOST-VLAANDEREN
499000,2024,4.0,142.0,,APARTMENT,3.0,2.0,2.0,7.0,16.0,USA_HYPER_EQUIPPED,0,,1,19.0,48.0,False,AS_NEW,38.0,,,,,1.0,GENT,OOST-VLAANDEREN
