,ID,Locality,Postal Code,Build Year,Facades,Habitable Surface,Land Surface,Type,Subtype,Price,Sale Type,Bedroom Count,Bathroom Count,Toilet Count,Room Count,Kitchen,Kitchen Surface,Kitchen Type,Furnished,Openfire,Fireplace Count,Terrace,Terrace Surface,Terrace Orientation,Garden Exists,Garden Surface,Garden Orientation,Swimming Pool,State of Building,Living Surface,EPC,Consumption Per m2,Cadastral Income,Has starting Price,Transaction Subtype,Heating Type,Is Holiday Property,Gas Water Electricity,Sewer,Sea view,Parking count inside,Parking count outside,Parking box count,Municipality,Province
12124,11160967,Zwijnaarde,9052,2023,,78.0,,APARTMENT,APARTMENT,312000,NORMAL_SALE,1.0,,,1.0,True,,INSTALLED,False,False,,True,10.0,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,,GENT,OOST-VLAANDEREN
12125,11160973,Zwijnaarde,9052,2023,,93.0,,APARTMENT,APARTMENT,370000,NORMAL_SALE,2.0,,,2.0,True,,INSTALLED,False,False,,True,10.0,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,,GENT,OOST-VLAANDEREN
12126,11160975,Zwijnaarde,9052,2023,,138.0,,APARTMENT,APARTMENT,685000,NORMAL_SALE,3.0,,,3.0,True,,INSTALLED,False,False,,True,147.0,,False,,,,,,,,0,False,BUY_REGULAR,,,,,,,,,GENT,OOST-VLAANDEREN
12127,11161101,BROECHEM,2520,2015,3.0,120.0,,APARTMENT,APARTMENT,320000,NORMAL_SALE,2.0,1.0,1.0,4.0,True,,INSTALLED,False,True,-1.0,True,5.0,,False,,,,GOOD,33.0,B,119.0,835,False,BUY_REGULAR,GAS,,,,,1.0,,,RANST,ANTWERPEN
12128,11161362,FORÊT,4870,2006,3.0,159.0,572.0,HOUSE,HOUSE,325000,NORMAL_SALE,3.0,1.0,2.0,6.0,True,12.0,INSTALLED,False,False,,True,16.0,,True,420.0,SOUTH_EAST,,AS_NEW,40.0,C,227.0,1068,,BUY_REGULAR,FUELOIL,,False,,,1.0,,,TROOZ,LUIK
12129,10924015,Gent,9000,2014,2.0,102.0,,APARTMENT,APARTMENT,327000,NORMAL_SALE,2.0,1.0,1.0,4.0,True,,INSTALLED,True,True,-1.0,True,7.0,,False,,,,GOOD,,A,89.0,887,False,BUY_REGULAR,GAS,,,,,1.0,,,GENT,OOST-VLAANDEREN
12130,11160358,Nivelles,1400,2024,2.0,160.0,255.0,HOUSE,HOUSE,375000,NORMAL_SALE,3.0,2.0,2.0,7.0,True,,HYPER_EQUIPPED,False,False,,True,,,True,159.0,,False,AS_NEW,,A,47.0,0,False,BUY_REGULAR,GAS,,,CONNECTED,,,,,NIVELLES,WAALS-BRABANT
12131,11160357,Nivelles,1400,2024,2.0,160.0,315.0,HOUSE,HOUSE,385000,NORMAL_SALE,3.0,2.0,2.0,7.0,True,,HYPER_EQUIPPED,False,False,,True,,,True,124.0,,False,AS_NEW,,A,47.0,0,False,BUY_REGULAR,GAS,,,CONNECTED,,,,,NIVELLES,WAALS-BRABANT
12132,11160359,Nivelles,1400,2024,3.0,160.0,390.0,HOUSE,HOUSE,392000,NORMAL_SALE,3.0,2.0,2.0,7.0,True,,HYPER_EQUIPPED,False,False,,True,,,True,145.0,,False,AS_NEW,,A,47.0,0,False,BUY_REGULAR,GAS,,,CONNECTED,,,,,NIVELLES,WAALS-BRABANT
12133,11160356,Nivelles,1400,2024,3.0,160.0,418.0,HOUSE,HOUSE,395000,NORMAL_SALE,3.0,2.0,2.0,7.0,True,,HYPER_EQUIPPED,False,False,,True,,,True,166.0,,False,AS_NEW,,A,47.0,0,False,BUY_REGULAR,GAS,,,CONNECTED,,,,,NIVELLES,WAALS-BRABANT
12134,11160355,Nivelles,1400,2024,3.0,160.0,334.0,HOUSE,HOUSE,439000,NORMAL_SALE,3.0,2.0,2.0,7.0,True,,HYPER_EQUIPPED,False,False,,True,,,True,185.0,,False,AS_NEW,,A,47.0,0,False,BUY_REGULAR,GAS,,,CONNECTED,,,,,NIVELLES,WAALS-BRABANT
12135,11160354,Nivelles,1400,2024,2.0,160.0,352.0,HOUSE,HOUSE,442000,NORMAL_SALE,3.0,2.0,2.0,7.0,True,,HYPER_EQUIPPED,False,False,,True,,,True,207.0,,False,AS_NEW,,A,47.0,0,False,BUY_REGULAR,GAS,,,CONNECTED,,,,,NIVELLES,WAALS-BRABANT
12136,11160351,Nivelles,1400,2024,2.0,160.0,352.0,HOUSE,HOUSE,445000,NORMAL_SALE,3.0,2.0,2.0,7.0,True,,HYPER_EQUIPPED,False,False,,True,,,True,205.0,,False,AS_NEW,,A,47.0,0,False,BUY_REGULAR,GAS,,,CONNECTED,,,,,NIVELLES,WAALS-BRABANT
12137,11160353,Nivelles,1400,2024,3.0,160.0,360.0,HOUSE,HOUSE,445000,NORMAL_SALE,3.0,2.0,2.0,7.0,True,,HYPER_EQUIPPED,False,False,,True,,,True,211.0,,False,AS_NEW,,,,0,False,BUY_REGULAR,GAS,,,CONNECTED,,,,,NIVELLES,WAALS-BRABANT
12138,11160352,Nivelles,1400,2024,3.0,160.0,360.0,HOUSE,HOUSE,448000,NORMAL_SALE,3.0,2.0,2.0,7.0,True,,HYPER_EQUIPPED,False,False,,True,,,True,211.0,,False,AS_NEW,,A,47.0,0,False,BUY_REGULAR,GAS,,,CONNECTED,,,,,NIVELLES,WAALS-BRABANT
12139,11160350,Nivelles,1400,2024,3.0,160.0,409.0,HOUSE,HOUSE,450000,NORMAL_SALE,3.0,2.0,2.0,7.0,True,,HYPER_EQUIPPED,False,False,,True,,,True,191.0,,False,AS_NEW,,A,47.0,0,False,BUY_REGULAR,GAS,,,CONNECTED,,,,,NIVELLES,WAALS-BRABANT
12140,11160360,Nivelles,1400,2024,3.0,200.0,442.0,HOUSE,HOUSE,485000,NORMAL_SALE,4.0,2.0,2.0,8.0,True,,HYPER_EQUIPPED,False,False,,True,,,True,239.0,,False,AS_NEW,,A,47.0,0,False,BUY_REGULAR,GAS,,,CONNECTED,,1.0,,,NIVELLES,WAALS-BRABANT
12141,11160361,Nivelles,1400,2024,3.0,200.0,493.0,HOUSE,HOUSE,495000,NORMAL_SALE,4.0,2.0,2.0,8.0,True,,HYPER_EQUIPPED,False,False,,True,,,True,243.0,,False,AS_NEW,,A,47.0,0,False,BUY_REGULAR,GAS,,,CONNECTED,,1.0,,,NIVELLES,WAALS-BRABANT
12142,11161118,Hofstade,9308,2024,2.0,211.0,0.0,HOUSE,HOUSE,399000,NORMAL_SALE,3.0,1.0,2.0,6.0,True,27.0,HYPER_EQUIPPED,False,True,-1.0,True,22.0,,True,242.0,NORTH_EAST,,,24.0,,,0,False,BUY_REGULAR,,,False,,,,1.0,,AALST,OOST-VLAANDEREN
12143,11161119,Hofstade,9308,2024,2.0,212.0,0.0,HOUSE,HOUSE,475000,NORMAL_SALE,3.0,1.0,2.0,6.0,True,27.0,HYPER_EQUIPPED,False,True,-1.0,True,22.0,,True,242.0,NORTH_EAST,,,24.0,,,0,False,BUY_REGULAR,,,False,,,,1.0,,AALST,OOST-VLAANDEREN
12144,11161122,Hofstade,9308,2024,2.0,210.0,0.0,HOUSE,HOUSE,475000,NORMAL_SALE,3.0,1.0,2.0,6.0,True,27.0,HYPER_EQUIPPED,False,True,-1.0,True,22.0,,True,227.0,NORTH_EAST,,,24.0,,,0,False,BUY_REGULAR,,,False,,,,1.0,,AALST,OOST-VLAANDEREN
12145,11161117,Hofstade,9308,2024,2.0,211.0,0.0,HOUSE,HOUSE,479000,NORMAL_SALE,3.0,1.0,2.0,6.0,True,27.0,HYPER_EQUIPPED,False,True,-1.0,True,24.0,,True,242.0,NORTH_EAST,,,24.0,,,0,False,BUY_REGULAR,,,False,,,,1.0,,AALST,OOST-VLAANDEREN
12146,11161120,Hofstade,9308,2024,2.0,212.0,0.0,HOUSE,HOUSE,479000,NORMAL_SALE,3.0,1.0,2.0,6.0,True,27.0,HYPER_EQUIPPED,False,True,-1.0,True,24.0,,True,241.0,NORTH_EAST,,,24.0,,,0,False,BUY_REGULAR,,,False,,,,1.0,,AALST,OOST-VLAANDEREN
12147,11161121,Hofstade,9308,2024,2.0,211.0,0.0,HOUSE,HOUSE,479000,NORMAL_SALE,3.0,1.0,2.0,6.0,True,27.0,HYPER_EQUIPPED,False,True,-1.0,True,23.0,,True,235.0,NORTH_EAST,,,24.0,,,0,False,BUY_REGULAR,,,False,,,,1.0,,AALST,OOST-VLAANDEREN
12148,11161115,Hofstade,9308,2024,3.0,216.0,0.0,HOUSE,HOUSE,499000,NORMAL_SALE,3.0,1.0,2.0,6.0,True,27.0,HYPER_EQUIPPED,False,True,-1.0,True,24.0,,True,343.0,NORTH_EAST,,,24.0,,,0,False,BUY_REGULAR,,,False,,,,1.0,,AALST,OOST-VLAANDEREN
12149,11161123,Hofstade,9308,2024,3.0,216.0,0.0,HOUSE,HOUSE,525965,NORMAL_SALE,3.0,1.0,2.0,6.0,True,27.0,HYPER_EQUIPPED,False,True,-1.0,True,16.0,,True,608.0,NORTH_EAST,,,24.0,,,0,False,BUY_REGULAR,,,False,,,,1.0,,AALST,OOST-VLAANDEREN
12150,11128275,Antwerpen Merksem,2170,1919,2.0,210.0,65.0,HOUSE,MIXED_USE_BUILDING,399900,NORMAL_SALE,3.0,1.0,1.0,5.0,True,,INSTALLED,False,False,,False,,,False,,,False,GOOD,37.0,D,370.0,2622,False,BUY_REGULAR,GAS,,True,CONNECTED,,,,,ANTWERPEN,ANTWERPEN
12151,11160966,Gent,9000,2023,,192.0,0.0,HOUSE,HOUSE,498000,NORMAL_SALE,4.0,,,4.0,True,,INSTALLED,False,False,,True,26.0,,True,75.0,SOUTH,,,,,,0,False,BUY_REGULAR,,,,CONNECTED,,,,,GENT,OOST-VLAANDEREN
12152,11160969,Gent,9000,2023,,180.0,0.0,HOUSE,HOUSE,545000,NORMAL_SALE,4.0,,,4.0,True,,INSTALLED,False,False,,True,22.0,,True,79.0,SOUTH,,,,,,0,False,BUY_REGULAR,,,,CONNECTED,,,,,GENT,OOST-VLAANDEREN
12153,11160964,Gent,9000,2023,,192.0,0.0,HOUSE,HOUSE,560000,NORMAL_SALE,4.0,,,4.0,True,,INSTALLED,False,False,,True,26.0,,True,75.0,SOUTH,,,,,,0,False,BUY_REGULAR,,,,CONNECTED,,,,,GENT,OOST-VLAANDEREN
12154,11160963,Gent,9000,2023,,192.0,0.0,HOUSE,HOUSE,560000,NORMAL_SALE,4.0,,,4.0,True,,INSTALLED,False,False,,True,26.0,,True,75.0,SOUTH,,,,,,0,False,BUY_REGULAR,,,,CONNECTED,,,,,GENT,OOST-VLAANDEREN
12155,11160968,Gent,9000,2023,,192.0,0.0,HOUSE,HOUSE,560000,NORMAL_SALE,4.0,,,4.0,True,,INSTALLED,False,False,,True,26.0,,True,75.0,SOUTH,,,,,,0,False,BUY_REGULAR,,,,CONNECTED,,,,,GENT,OOST-VLAANDEREN
12156,11160970,Gent,9000,2023,,192.0,0.0,HOUSE,HOUSE,560000,NORMAL_SALE,4.0,,,4.0,True,,INSTALLED,False,False,,True,26.0,,True,75.0,SOUTH,,,,,,0,False,BUY_REGULAR,,,,CONNECTED,,,,,GENT,OOST-VLAANDEREN
12157,11160961,Gent,9000,2023,,180.0,0.0,HOUSE,HOUSE,595000,NORMAL_SALE,4.0,,,4.0,True,,INSTALLED,False,False,,True,22.0,,True,187.0,SOUTH,,,,,,0,False,BUY_REGULAR,,,,CONNECTED,,,,,GENT,OOST-VLAANDEREN
12158,11160980,Zwijnaarde,9052,2023,,192.0,0.0,HOUSE,HOUSE,498000,NORMAL_SALE,4.0,,,4.0,True,,INSTALLED,False,False,,True,26.0,,True,75.0,SOUTH,,,,,,0,False,BUY_REGULAR,,,,CONNECTED,,,,,GENT,OOST-VLAANDEREN
12159,11160984,Zwijnaarde,9052,2023,,180.0,0.0,HOUSE,HOUSE,545000,NORMAL_SALE,4.0,,,4.0,True,,INSTALLED,False,False,,True,22.0,,True,79.0,SOUTH,,,,,,0,False,BUY_REGULAR,,,,CONNECTED,,,,,GENT,OOST-VLAANDEREN
12160,11160981,Zwijnaarde,9052,2023,,192.0,0.0,HOUSE,HOUSE,560000,NORMAL_SALE,4.0,,,4.0,True,,INSTALLED,False,False,,True,26.0,,True,75.0,SOUTH,,,,,,0,False,BUY_REGULAR,,,,CONNECTED,,,,,GENT,OOST-VLAANDEREN
12161,11160978,Zwijnaarde,9052,2023,,192.0,0.0,HOUSE,HOUSE,560000,NORMAL_SALE,4.0,,,4.0,True,,INSTALLED,False,False,,True,26.0,,True,75.0,SOUTH,,,,,,0,False,BUY_REGULAR,,,,CONNECTED,,,,,GENT,OOST-VLAANDEREN
12162,11160982,Zwijnaarde,9052,2023,,192.0,0.0,HOUSE,HOUSE,560000,NORMAL_SALE,4.0,,,4.0,True,,INSTALLED,False,False,,True,26.0,,True,75.0,SOUTH,,,,,,0,False,BUY_REGULAR,,,,CONNECTED,,,,,GENT,OOST-VLAANDEREN
12163,11160979,Zwijnaarde,9052,2023,,192.0,0.0,HOUSE,HOUSE,560000,NORMAL_SALE,4.0,,,4.0,True,,INSTALLED,False,False,,True,26.0,,True,75.0,SOUTH,,,,,,0,False,BUY_REGULAR,,,,CONNECTED,,,,,GENT,OOST-VLAANDEREN
12164,11160977,Zwijnaarde,9052,2023,,180.0,0.0,HOUSE,HOUSE,595000,NORMAL_SALE,4.0,,,4.0,True,,INSTALLED,False,False,,True,22.0,,True,187.0,SOUTH,,,,,,0,False,BUY_REGULAR,,,,CONNECTED,,,,,GENT,OOST-VLAANDEREN
12165,11159641,Liège,4020,1940,2.0,310.0,315.0,HOUSE,HOUSE,499000,NORMAL_SALE,4.0,3.0,2.0,9.0,True,,INSTALLED,False,True,-1.0,True,14.0,,True,135.0,NORTH_WEST,False,AS_NEW,33.0,B,164.0,1482,False,BUY_REGULAR,GAS,,False,,,,,,LIÈGE,LUIK
12166,11161024,Bachte-Maria-Leerne,9800,2024,,213.0,887.0,HOUSE,HOUSE,524987,NORMAL_SALE,4.0,2.0,2.0,8.0,True,10.0,INSTALLED,False,False,,False,,,False,,,,,36.0,A,,0,False,BUY_REGULAR,,,,CONNECTED,,1.0,,,DEINZE,OOST-VLAANDEREN
12167,11161021,Bachte-Maria-Leerne,9800,2024,,211.0,856.0,HOUSE,HOUSE,524987,NORMAL_SALE,5.0,1.0,2.0,8.0,True,12.0,INSTALLED,False,False,,False,,,False,,,,,27.0,A,,0,False,BUY_REGULAR,,,,CONNECTED,,1.0,,,DEINZE,OOST-VLAANDEREN
12168,11161027,Bachte-Maria-Leerne,9800,2024,,237.0,918.0,HOUSE,HOUSE,574186,NORMAL_SALE,5.0,2.0,2.0,9.0,True,10.0,INSTALLED,False,False,,False,,,False,,,,,36.0,A,,0,False,BUY_REGULAR,,,,CONNECTED,,1.0,,,DEINZE,OOST-VLAANDEREN
12169,11161023,Bachte-Maria-Leerne,9800,2024,,199.0,1206.0,HOUSE,HOUSE,574987,NORMAL_SALE,4.0,2.0,2.0,8.0,True,12.0,INSTALLED,False,False,,False,,,False,,,,,32.0,A,,0,False,BUY_REGULAR,,,,CONNECTED,,1.0,,,DEINZE,OOST-VLAANDEREN
12170,11161018,Bachte-Maria-Leerne,9800,2024,,209.0,1130.0,HOUSE,HOUSE,584986,NORMAL_SALE,4.0,1.0,2.0,7.0,True,12.0,INSTALLED,False,False,,False,,,False,,,,,27.0,A,,0,False,BUY_REGULAR,,,,CONNECTED,,1.0,,,DEINZE,OOST-VLAANDEREN
12171,11161025,Bachte-Maria-Leerne,9800,2024,,211.0,1233.0,HOUSE,HOUSE,584987,NORMAL_SALE,4.0,1.0,2.0,7.0,True,12.0,INSTALLED,False,False,,False,,,False,,,,,22.0,A,,0,False,BUY_REGULAR,,,,CONNECTED,,1.0,,,DEINZE,OOST-VLAANDEREN
12172,11161022,Bachte-Maria-Leerne,9800,2024,,221.0,1199.0,HOUSE,HOUSE,589986,NORMAL_SALE,4.0,2.0,2.0,8.0,True,12.0,INSTALLED,False,False,,False,,,False,,,,,24.0,A,,0,False,BUY_REGULAR,,,,CONNECTED,,1.0,,,DEINZE,OOST-VLAANDEREN
12173,11161026,Bachte-Maria-Leerne,9800,2024,,219.0,1248.0,HOUSE,HOUSE,609987,NORMAL_SALE,4.0,2.0,2.0,8.0,True,10.0,INSTALLED,False,False,,False,,,False,,,,,28.0,A,,0,False,BUY_REGULAR,,,,CONNECTED,,1.0,,,DEINZE,OOST-VLAANDEREN
12174,11161028,Bachte-Maria-Leerne,9800,2024,,219.0,1164.0,HOUSE,HOUSE,635187,NORMAL_SALE,4.0,2.0,2.0,8.0,True,10.0,INSTALLED,False,False,,False,,,False,,,,,36.0,A,,0,False,BUY_REGULAR,,,,CONNECTED,,1.0,,,DEINZE,OOST-VLAANDEREN
12175,11160440,Ganshoren,1083,2017,3.0,400.0,400.0,HOUSE,HOUSE,1149000,NORMAL_SALE,6.0,3.0,3.0,12.0,True,12.0,HYPER_EQUIPPED,False,False,,True,30.0,NORTH_WEST,True,270.0,NORTH_WEST,,AS_NEW,45.0,C,118.0,2661,False,BUY_REGULAR,GAS,,True,CONNECTED,,1.0,5.0,,GANSHOREN,BRUSSEL
12176,11050526,Evere,1140,2022,2.0,101.0,,APARTMENT,APARTMENT,325000,NORMAL_SALE,2.0,1.0,1.0,4.0,True,,USA_HYPER_EQUIPPED,False,False,,True,18.0,,False,,,False,AS_NEW,29.0,A,38.0,0,False,BUY_REGULAR,GAS,,,,,,1.0,,EVERE,BRUSSEL
12177,11012764,Evere,1140,2022,2.0,140.0,,APARTMENT,APARTMENT,525000,NORMAL_SALE,3.0,2.0,2.0,7.0,True,,USA_HYPER_EQUIPPED,False,False,,True,13.0,,False,,,False,AS_NEW,55.0,A,41.0,0,False,BUY_REGULAR,GAS,,,,,,1.0,,EVERE,BRUSSEL
12178,11154663,Uccle,1180,2022,4.0,179.0,,APARTMENT,PENTHOUSE,1295000,NORMAL_SALE,3.0,1.0,3.0,7.0,True,,USA_HYPER_EQUIPPED,False,False,,True,36.0,,False,,,False,AS_NEW,70.0,C,96.0,0,False,BUY_REGULAR,GAS,,,,,,2.0,,UKKEL,BRUSSEL
12179,11156811,Oupeye,4683,1970,3.0,78.0,399.0,HOUSE,HOUSE,210000,NORMAL_SALE,3.0,1.0,2.0,6.0,True,8.0,NOT_INSTALLED,False,False,,True,12.0,,True,235.0,,False,TO_RENOVATE,23.0,G,745.0,855,True,BUY_REGULAR,FUELOIL,,,CONNECTED,,1.0,1.0,,OUPEYE,LUIK
12180,11157146,Koekelberg,1081,1973,2.0,84.0,,APARTMENT,APARTMENT,215000,NORMAL_SALE,2.0,1.0,2.0,5.0,True,11.0,SEMI_EQUIPPED,False,False,,True,8.0,,False,,,False,TO_BE_DONE_UP,31.0,D,185.0,1500,False,BUY_REGULAR,GAS,,,,,,,,KOEKELBERG,BRUSSEL
12181,11156812,Liège,4030,1961,3.0,130.0,236.0,HOUSE,HOUSE,234000,NORMAL_SALE,2.0,1.0,2.0,5.0,True,7.0,SEMI_EQUIPPED,False,False,,True,38.0,,True,68.0,,False,GOOD,33.0,D,297.0,941,True,BUY_REGULAR,GAS,,True,CONNECTED,,1.0,2.0,,LIÈGE,LUIK
12182,11157483,Ronse,9600,1948,2.0,146.0,250.0,HOUSE,HOUSE,245000,NORMAL_SALE,4.0,1.0,2.0,7.0,True,,INSTALLED,False,False,,True,13.0,,True,161.0,,False,GOOD,,C,225.0,610,False,BUY_REGULAR,GAS,,True,CONNECTED,,,,,RONSE,OOST-VLAANDEREN
12183,11156973,Marchin,4570,1968,4.0,85.0,739.0,HOUSE,BUNGALOW,249000,NORMAL_SALE,2.0,1.0,1.0,4.0,True,,INSTALLED,False,True,-1.0,True,,,True,355.0,,False,GOOD,34.0,F,441.0,728,False,BUY_REGULAR,FUELOIL,,False,,,2.0,2.0,,MARCHIN,LUIK
12184,11162910,Mechelen,2812,1910,4.0,334.0,1265.0,HOUSE,MANSION,1195000,NORMAL_SALE,5.0,2.0,3.0,10.0,True,,INSTALLED,False,False,,True,50.0,,True,1065.0,,,AS_NEW,,C,251.0,1139,False,BUY_REGULAR,GAS,,True,CONNECTED,,1.0,5.0,,MECHELEN,ANTWERPEN
12185,11162909,Mouscron,7700,,,,0.0,HOUSE,HOUSE,99000,NORMAL_SALE,2.0,,,2.0,False,,,False,True,-1.0,False,,,False,,,,TO_RENOVATE,,F,478.0,382,False,BUY_REGULAR,,,False,,,,,,MOESKROEN,HENEGOUWEN
12186,11162908,Rijkevorsel,2310,1918,3.0,169.0,405.0,HOUSE,HOUSE,399000,NORMAL_SALE,4.0,1.0,2.0,7.0,False,20.0,,False,False,,True,,,False,,,,GOOD,20.0,B,163.0,314,False,BUY_REGULAR,GAS,,True,CONNECTED,,,4.0,,RIJKEVORSEL,ANTWERPEN
12187,11162907,Zoersel,2980,1975,3.0,165.0,410.0,HOUSE,HOUSE,359000,NORMAL_SALE,4.0,1.0,2.0,7.0,False,,,False,False,,False,,,False,,,,GOOD,40.0,E,432.0,1038,False,BUY_REGULAR,GAS,,True,CONNECTED,,1.0,3.0,,ZOERSEL,ANTWERPEN
12188,11162905,Gent,9000,,2.0,122.0,,APARTMENT,FLAT_STUDIO,399000,NORMAL_SALE,5.0,1.0,2.0,8.0,True,,SEMI_EQUIPPED,True,True,-1.0,True,,,False,,,,GOOD,,D,379.0,277,False,BUY_REGULAR,GAS,,,,,,,,GENT,OOST-VLAANDEREN
12189,11162903,Halle,1501,1953,4.0,194.0,573.0,HOUSE,HOUSE,460000,NORMAL_SALE,3.0,1.0,2.0,6.0,False,,,False,False,,True,,,False,,,,GOOD,,C,283.0,991,False,BUY_REGULAR,FUELOIL,,True,CONNECTED,,1.0,,,HALLE,VLAAMS-BRABANT
12190,11162902,Halle,1500,,3.0,158.0,390.0,HOUSE,HOUSE,325000,NORMAL_SALE,3.0,1.0,1.0,5.0,False,,,False,False,,True,,,False,,,,GOOD,,D,393.0,836,False,BUY_REGULAR,GAS,,False,CONNECTED,,1.0,2.0,,HALLE,VLAAMS-BRABANT
12191,11162899,Braine-le-Château,1440,,4.0,195.0,3100.0,HOUSE,COUNTRY_COTTAGE,699000,NORMAL_SALE,3.0,2.0,2.0,7.0,False,14.0,,False,False,,True,100.0,,False,,,,GOOD,22.0,D,338.0,589,False,BUY_REGULAR,PELLET,,True,CONNECTED,,2.0,3.0,,BRAINE-LE-CHÂTEAU,WAALS-BRABANT
12192,11162896,Berlaar,2590,1952,3.0,100.0,441.0,HOUSE,HOUSE,325000,NORMAL_SALE,2.0,1.0,1.0,4.0,True,,INSTALLED,False,False,,False,,,False,,,,GOOD,,C,278.0,0,False,BUY_REGULAR,GAS,,True,,,,,,BERLAAR,ANTWERPEN
12193,11064939,Gilly,6060,2016,2.0,70.0,,APARTMENT,GROUND_FLOOR,183000,NORMAL_SALE,2.0,1.0,1.0,4.0,False,,,False,False,,False,,,True,60.0,,,,35.0,B,138.0,0,,BUY_REGULAR,GAS,,,,,,1.0,,CHARLEROI,HENEGOUWEN
12194,11064944,Gilly,6060,2016,2.0,69.0,,APARTMENT,DUPLEX,195000,NORMAL_SALE,2.0,1.0,2.0,5.0,False,,,False,False,,False,,,True,14.0,,,,35.0,B,114.0,0,,BUY_REGULAR,GAS,,,,,,1.0,,CHARLEROI,HENEGOUWEN
12195,11064941,Gilly,6060,2016,2.0,66.0,,APARTMENT,DUPLEX,200000,NORMAL_SALE,2.0,1.0,2.0,5.0,False,,,False,False,,False,,,True,45.0,,,,32.0,B,129.0,0,,BUY_REGULAR,GAS,,,,,,1.0,,CHARLEROI,HENEGOUWEN
12196,11064945,Gilly,6060,2016,2.0,68.0,,APARTMENT,DUPLEX,208250,NORMAL_SALE,2.0,1.0,2.0,5.0,False,,,False,False,,False,,,True,12.0,,,,35.0,B,114.0,0,,BUY_REGULAR,GAS,,,,,,1.0,,CHARLEROI,HENEGOUWEN
12197,11064943,Gilly,6060,2016,2.0,69.0,,APARTMENT,DUPLEX,208250,NORMAL_SALE,2.0,1.0,2.0,5.0,False,,,False,False,,False,,,False,,,,,35.0,B,114.0,0,,BUY_REGULAR,GAS,,,,,,1.0,,CHARLEROI,HENEGOUWEN
12198,11064946,Gilly,6060,2016,2.0,71.0,,APARTMENT,DUPLEX,208250,NORMAL_SALE,2.0,1.0,2.0,5.0,False,,,False,False,,False,,,False,,,,,35.0,B,114.0,0,,BUY_REGULAR,GAS,,,,,,1.0,,CHARLEROI,HENEGOUWEN
12199,11064942,Gilly,6060,2016,2.0,66.0,,APARTMENT,DUPLEX,213150,NORMAL_SALE,2.0,1.0,2.0,5.0,False,,,False,False,,False,,,True,16.0,,,,32.0,B,132.0,0,,BUY_REGULAR,GAS,,,,,,1.0,,CHARLEROI,HENEGOUWEN
12200,11064940,Gilly,6060,2016,3.0,69.0,,APARTMENT,DUPLEX,215110,NORMAL_SALE,2.0,1.0,2.0,5.0,False,,,False,False,,False,,,False,,,,,32.0,B,140.0,0,,BUY_REGULAR,GAS,,,,,,1.0,,CHARLEROI,HENEGOUWEN
12201,11064947,Gilly,6060,2016,3.0,66.0,,APARTMENT,DUPLEX,223930,NORMAL_SALE,2.0,1.0,2.0,5.0,False,,,False,False,,False,,,True,25.0,,,,32.0,B,140.0,0,,BUY_REGULAR,GAS,,,,,,1.0,,CHARLEROI,HENEGOUWEN
12202,11162894,Wommelgem,2160,1967,2.0,114.0,,APARTMENT,APARTMENT,242500,NORMAL_SALE,2.0,1.0,1.0,4.0,True,,SEMI_EQUIPPED,False,True,-1.0,False,,,False,,,,GOOD,,D,396.0,0,False,BUY_REGULAR,FUELOIL,,,,,,,,WOMMELGEM,ANTWERPEN
12203,11162892,SINT-NIKLAAS,9100,1951,2.0,,0.0,HOUSE,HOUSE,249000,NORMAL_SALE,4.0,,,4.0,True,,INSTALLED,False,False,,False,,,False,,,,TO_RENOVATE,,F,616.0,0,,BUY_REGULAR,GAS,,False,,,,,,SINT-NIKLAAS,OOST-VLAANDEREN
12204,11162891,VERREBROEK,9130,,4.0,,623.0,HOUSE,VILLA,526000,NORMAL_SALE,3.0,1.0,2.0,6.0,True,,INSTALLED,False,False,,False,,,False,,,,GOOD,,C,203.0,1157,,BUY_REGULAR,GAS,,False,,,3.0,4.0,,BEVEREN-WAAS,OOST-VLAANDEREN
12205,11162890,BEVEREN,9120,,2.0,,0.0,HOUSE,HOUSE,297000,NORMAL_SALE,5.0,,,5.0,True,,NOT_INSTALLED,False,False,,False,,,False,,,,TO_RENOVATE,,F,752.0,0,,BUY_REGULAR,,,False,,,1.0,,,BEVEREN-WAAS,OOST-VLAANDEREN
12206,11162889,BEVEREN,9120,,2.0,,,APARTMENT,APARTMENT,265000,NORMAL_SALE,3.0,,,3.0,True,,SEMI_EQUIPPED,False,False,,False,,,False,,,,GOOD,,E,415.0,0,,BUY_REGULAR,,,,,,2.0,,,BEVEREN-WAAS,OOST-VLAANDEREN
12207,11162888,BEVEREN,9120,2008,3.0,,,APARTMENT,APARTMENT,235000,NORMAL_SALE,2.0,1.0,1.0,4.0,True,,INSTALLED,False,False,,True,,,False,,,,GOOD,,D,307.0,0,,BUY_REGULAR,GAS,,,,,,,,BEVEREN-WAAS,OOST-VLAANDEREN
12208,11162887,BEVEREN,9120,,3.0,,0.0,HOUSE,HOUSE,485000,NORMAL_SALE,3.0,,,3.0,True,,NOT_INSTALLED,False,False,,False,,,False,,,,,,C,210.0,0,,BUY_REGULAR,,,False,,,,,,BEVEREN-WAAS,OOST-VLAANDEREN
