Price,Facades,Habitable Surface,Type,Bedroom Count,Bathroom Count,Toilet Count,Room Count,Kitchen Type,Furnished,Terrace,Terrace Surface,State of Building,Living Surface,EPC,Consumption Per m2,Municipality,Province,APARTMENT,HOUSE
165000,2.0,33.0,APARTMENT,0.0,1.0,1.0,2.0,3.0,1,0,18.04515272244356,3.0,19.0,2.0,266.0,BRUSSEL,BRUSSEL,1,0
184900,2.0,65.0,APARTMENT,2.0,1.0,1.0,4.0,0.0,0,0,18.04515272244356,1.0,30.0,0.0,799.0,ANDERLECHT,BRUSSEL,1,0
195000,3.0,33.0,APARTMENT,1.0,1.0,1.0,3.0,1.0,1,1,3.0,3.0,18.0,2.0,219.0,BRUSSEL,BRUSSEL,1,0
215000,2.0,57.0,APARTMENT,1.0,1.0,1.0,3.0,3.0,0,1,6.0,2.0,17.0,0.0,424.0,ETTERBEEK,BRUSSEL,1,0
295000,3.0,95.0,APARTMENT,2.0,1.0,1.0,4.0,1.0,0,1,4.0,3.0,41.59064885496184,2.0,250.0,VORST,BRUSSEL,1,0
189000,2.0,86.0,APARTMENT,1.0,1.0,1.0,2.0,2.0,0,1,12.0,3.0,40.0,3.0,192.0,SINT-JANS-MOLENBEEK,BRUSSEL,1,0
250000,3.0,66.0,APARTMENT,1.0,1.0,1.0,3.0,3.0,0,1,18.04515272244356,5.0,41.59064885496184,6.0,30.0,ANDERLECHT,BRUSSEL,1,0
289500,3.0,87.0,APARTMENT,2.0,1.0,1.0,4.0,3.0,0,1,18.04515272244356,5.0,41.59064885496184,6.0,30.0,ANDERLECHT,BRUSSEL,1,0
352500,3.0,119.0,APARTMENT,3.0,2.0,1.0,6.0,3.0,0,1,18.04515272244356,5.0,41.59064885496184,6.0,30.0,ANDERLECHT,BRUSSEL,1,0
259000,3.0,55.0,APARTMENT,1.0,1.0,1.0,2.0,3.0,0,1,7.0,5.0,41.59064885496184,5.0,141.2844242902208,BRUSSEL,BRUSSEL,1,0
269000,3.0,55.0,APARTMENT,1.0,1.0,1.0,2.0,3.0,0,1,7.0,5.0,41.59064885496184,5.0,141.2844242902208,BRUSSEL,BRUSSEL,1,0
399000,3.0,85.0,APARTMENT,2.0,1.0,1.0,3.0,3.0,0,1,6.0,5.0,41.59064885496184,5.0,141.2844242902208,BRUSSEL,BRUSSEL,1,0
459000,3.0,116.0,APARTMENT,3.0,2.0,1.0,5.0,3.0,0,1,6.0,5.0,41.59064885496184,5.0,141.2844242902208,BRUSSEL,BRUSSEL,1,0
469000,3.0,115.0,APARTMENT,3.0,2.0,1.0,5.0,3.0,0,1,6.0,5.0,41.59064885496184,5.0,141.2844242902208,BRUSSEL,BRUSSEL,1,0
489000,3.0,108.0,APARTMENT,3.0,2.0,1.0,5.0,3.0,0,1,14.0,5.0,41.59064885496184,5.0,141.2844242902208,BRUSSEL,BRUSSEL,1,0
529000,3.0,127.0,APARTMENT,3.0,2.0,1.0,5.0,3.0,0,1,16.0,5.0,41.59064885496184,5.0,141.2844242902208,BRUSSEL,BRUSSEL,1,0
269000,3.0,82.0,APARTMENT,1.0,1.0,1.0,3.0,3.0,0,1,18.04515272244356,5.0,41.59064885496184,6.0,20.0,JETTE,BRUSSEL,1,0
299000,3.0,93.0,APARTMENT,2.0,1.0,1.0,4.0,3.0,0,1,18.04515272244356,5.0,41.59064885496184,6.0,20.0,JETTE,BRUSSEL,1,0
535000,3.0,161.0,APARTMENT,3.0,1.0,1.0,5.0,3.0,0,1,18.04515272244356,5.0,41.59064885496184,6.0,20.0,JETTE,BRUSSEL,1,0
290000,2.0,80.0,APARTMENT,2.0,1.0,1.0,4.0,1.0,0,1,7.0,3.0,30.0,3.0,190.0,OUDERGEM,BRUSSEL,1,0
220000,2.0,70.0,APARTMENT,2.0,1.0,1.0,4.0,2.0,0,0,18.04515272244356,3.0,41.59064885496184,2.0,256.0,SINT-GILLIS,BRUSSEL,1,0
229000,2.0,71.0,APARTMENT,1.0,1.0,1.0,3.0,3.0,0,1,18.04515272244356,5.0,31.0,5.0,86.0,SINT-JANS-MOLENBEEK,BRUSSEL,1,0
250000,2.0,74.0,APARTMENT,2.0,1.0,1.0,4.0,3.0,0,0,18.04515272244356,3.0,16.0,0.0,618.0,UKKEL,BRUSSEL,1,0
265000,2.0,88.0,APARTMENT,2.0,2.0,1.0,5.0,1.0,0,1,27.0,3.0,28.0,4.0,147.0,SINT-JANS-MOLENBEEK,BRUSSEL,1,0
420000,3.0,100.0,APARTMENT,2.0,1.0,1.0,4.0,3.0,0,1,16.0,5.0,43.0,4.0,118.0,OUDERGEM,BRUSSEL,1,0
450000,1.0,116.0,APARTMENT,3.0,1.0,2.0,6.0,1.0,0,0,18.04515272244356,3.0,35.0,2.0,236.0,BRUSSEL,BRUSSEL,1,0
269000,2.0,84.0,APARTMENT,2.0,1.0,1.0,4.0,3.0,0,1,6.0,5.0,35.0,1.0,343.0,EVERE,BRUSSEL,1,0
549000,2.0,90.0,APARTMENT,2.0,1.0,1.0,4.0,3.0,0,1,14.0,5.0,35.0,4.0,102.0,BRUSSEL,BRUSSEL,1,0
275000,2.0,60.0,APARTMENT,1.0,1.0,1.0,3.0,3.0,0,0,18.04515272244356,2.0,25.0,3.0,155.0,BRUSSEL,BRUSSEL,1,0
275000,2.0,60.0,APARTMENT,1.0,1.0,1.0,3.0,3.0,0,0,18.04515272244356,2.0,25.0,3.0,158.0,BRUSSEL,BRUSSEL,1,0
295000,2.0,75.0,APARTMENT,1.0,1.0,1.0,3.0,3.0,0,0,18.04515272244356,2.0,41.59064885496184,3.0,197.0,BRUSSEL,BRUSSEL,1,0
275000,2.0,75.0,APARTMENT,1.0,1.0,1.0,3.0,3.0,0,0,18.04515272244356,2.0,30.0,3.0,198.0,BRUSSEL,BRUSSEL,1,0
275000,2.0,60.0,APARTMENT,1.0,1.0,1.0,3.0,3.0,0,0,18.04515272244356,2.0,25.0,3.0,155.0,ELSENE,BRUSSEL,1,0
275000,2.0,60.0,APARTMENT,1.0,1.0,1.0,3.0,3.0,0,0,18.04515272244356,2.0,25.0,3.0,158.0,ELSENE,BRUSSEL,1,0
295000,2.0,75.0,APARTMENT,1.0,1.0,1.0,3.0,3.0,0,0,18.04515272244356,2.0,41.59064885496184,3.0,197.0,ELSENE,BRUSSEL,1,0
275000,2.0,75.0,APARTMENT,1.0,1.0,1.0,3.0,3.0,0,0,18.04515272244356,2.0,30.0,3.0,198.0,ELSENE,BRUSSEL,1,0
595000,2.0,150.0,APARTMENT,2.0,2.0,2.0,6.0,3.0,0,0,18.04515272244356,5.0,65.0,3.0,209.0,ELSENE,BRUSSEL,1,0
295000,4.0,105.0,APARTMENT,2.0,2.0,1.0,5.0,3.0,0,1,9.0,3.0,40.0,4.0,145.0,EVERE,BRUSSEL,1,0
155000,2.0,62.0,APARTMENT,1.0,1.0,1.0,2.0,1.0,0,1,9.0,3.0,30.0,2.0,254.0,ANDERLECHT,BRUSSEL,1,0
195000,4.0,98.0,APARTMENT,2.0,1.0,1.0,4.0,2.0,0,1,10.0,2.0,41.59064885496184,4.0,127.0,SINT-JANS-MOLENBEEK,BRUSSEL,1,0
205000,2.0,46.0,APARTMENT,0.0,1.0,1.0,2.0,2.0,0,0,18.04515272244356,3.0,41.59064885496184,3.0,182.0,SINT-LAMBRECHTS-WOLUWE,BRUSSEL,1,0
223500,2.0,26.0,APARTMENT,0.0,1.0,1.0,2.0,1.0,1,0,18.04515272244356,5.0,41.59064885496184,5.0,50.0,BRUSSEL,BRUSSEL,1,0
225000,2.0,72.0,APARTMENT,2.0,1.0,1.0,4.0,2.0,0,0,18.04515272244356,2.0,30.0,5.0,90.0,EVERE,BRUSSEL,1,0
245000,2.0,40.0,APARTMENT,0.0,1.0,1.0,2.0,3.0,0,0,18.04515272244356,5.0,24.0,5.0,77.0,SINT-LAMBRECHTS-WOLUWE,BRUSSEL,1,0
250000,3.0,66.0,APARTMENT,1.0,1.0,1.0,3.0,3.0,0,1,18.04515272244356,5.0,23.0,6.0,30.0,ANDERLECHT,BRUSSEL,1,0
259000,3.0,55.0,APARTMENT,1.0,1.0,1.0,2.0,3.0,0,1,7.0,5.0,34.0,5.0,46.0,EVERE,BRUSSEL,1,0
264000,2.0,50.0,APARTMENT,0.0,1.0,1.0,2.0,3.0,0,0,18.04515272244356,5.0,41.59064885496184,5.0,95.0,SINT-LAMBRECHTS-WOLUWE,BRUSSEL,1,0
269000,3.0,55.0,APARTMENT,1.0,1.0,1.0,2.0,2.0,0,1,7.0,5.0,34.0,5.0,47.0,EVERE,BRUSSEL,1,0
320000,2.0,69.0,APARTMENT,1.0,1.0,1.0,3.0,3.0,0,0,18.04515272244356,5.0,41.59064885496184,5.0,95.0,SINT-LAMBRECHTS-WOLUWE,BRUSSEL,1,0
323000,2.0,48.0,APARTMENT,0.0,1.0,1.0,1.0,3.0,0,0,18.04515272244356,5.0,41.59064885496184,4.0,150.0,ELSENE,BRUSSEL,1,0
325000,4.0,92.0,APARTMENT,2.0,1.0,2.0,5.0,3.0,0,0,18.04515272244356,5.0,41.59064885496184,6.0,33.0,BRUSSEL,BRUSSEL,1,0
330000,2.0,52.0,APARTMENT,0.0,1.0,2.0,2.0,3.0,0,1,6.0,5.0,28.0,5.0,95.0,SINT-LAMBRECHTS-WOLUWE,BRUSSEL,1,0
349000,2.0,102.0,APARTMENT,2.0,1.0,2.0,5.0,3.0,0,1,18.0,5.0,41.59064885496184,6.0,42.0,EVERE,BRUSSEL,1,0
355000,2.0,89.0,APARTMENT,2.0,1.0,1.0,4.0,3.0,0,1,10.0,5.0,41.59064885496184,6.0,39.5,JETTE,BRUSSEL,1,0
364000,4.0,92.0,APARTMENT,2.0,1.0,2.0,5.0,3.0,0,1,8.0,5.0,41.59064885496184,6.0,44.0,BRUSSEL,BRUSSEL,1,0
365000,4.0,99.0,APARTMENT,2.0,2.0,2.0,6.0,1.0,0,1,10.0,5.0,41.59064885496184,6.0,44.0,BRUSSEL,BRUSSEL,1,0
370000,3.0,118.0,APARTMENT,3.0,3.0,2.0,8.0,3.0,0,1,18.04515272244356,5.0,41.59064885496184,6.0,30.0,ANDERLECHT,BRUSSEL,1,0
374000,2.0,66.0,APARTMENT,1.0,1.0,1.0,2.0,3.0,0,1,12.0,5.0,28.0,5.0,95.0,SINT-LAMBRECHTS-WOLUWE,BRUSSEL,1,0
179000,2.0,95.0,APARTMENT,3.0,1.0,1.0,5.0,1.0,0,0,18.04515272244356,3.0,41.59064885496184,0.0,386.0,SINT-JANS-MOLENBEEK,BRUSSEL,1,0
595000,3.0,145.0,APARTMENT,3.0,2.0,3.0,8.0,1.0,0,1,20.0,1.0,41.59064885496184,0.0,417.0,UKKEL,BRUSSEL,1,0
226000,3.0,55.0,APARTMENT,2.0,1.0,1.0,4.0,1.0,1,0,18.04515272244356,5.0,23.0,2.0,260.0,BRUSSEL,BRUSSEL,1,0
285000,2.0,68.0,APARTMENT,1.0,1.0,1.0,3.0,3.0,0,1,13.0,5.0,28.0,6.0,45.0,UKKEL,BRUSSEL,1,0
379000,2.0,105.0,APARTMENT,2.0,1.0,1.0,4.0,1.0,0,1,93.0,5.0,45.0,5.0,95.0,SINT-AGATHA-BERCHEM,BRUSSEL,1,0
380000,2.0,87.0,APARTMENT,2.0,1.0,1.0,4.0,3.0,0,1,43.0,5.0,31.0,6.0,45.0,UKKEL,BRUSSEL,1,0
385000,2.0,100.7920997920998,APARTMENT,2.0,1.0,2.0,5.0,3.0,0,1,5.0,5.0,29.0,6.0,32.0,GANSHOREN,BRUSSEL,1,0
430000,2.0,79.0,APARTMENT,1.0,1.0,1.0,3.0,3.0,0,1,4.0,3.0,41.59064885496184,5.0,70.0,ELSENE,BRUSSEL,1,0
440000,2.0,118.0,APARTMENT,2.0,2.0,2.0,6.0,3.0,0,1,20.0,5.0,41.59064885496184,3.0,159.0,BRUSSEL,BRUSSEL,1,0
475000,2.0,110.0,APARTMENT,1.0,2.0,2.0,5.0,3.0,0,1,4.0,3.0,52.0,1.0,329.0,ELSENE,BRUSSEL,1,0
179000,2.0,80.0,APARTMENT,2.0,1.0,1.0,4.0,2.0,0,0,18.04515272244356,1.0,23.0,0.0,653.0,BRUSSEL,BRUSSEL,1,0
400000,2.0,83.0,APARTMENT,2.0,1.0,1.0,4.0,3.0,0,0,18.04515272244356,4.0,41.59064885496184,0.0,437.0,SINT-PIETERS-WOLUWE,BRUSSEL,1,0
405000,2.0,76.0,APARTMENT,1.0,1.0,1.0,3.0,3.0,0,1,3.0,5.0,30.0,5.0,95.0,SINT-LAMBRECHTS-WOLUWE,BRUSSEL,1,0
436000,2.0,77.0,APARTMENT,1.0,1.0,2.0,4.0,3.0,0,1,24.0,5.0,41.59064885496184,5.0,95.0,SINT-LAMBRECHTS-WOLUWE,BRUSSEL,1,0
459000,3.0,116.0,APARTMENT,3.0,1.0,2.0,6.0,3.0,0,1,6.0,5.0,34.0,6.0,30.0,EVERE,BRUSSEL,1,0
469000,3.0,115.0,APARTMENT,3.0,1.0,2.0,6.0,3.0,0,1,6.0,5.0,34.0,6.0,35.0,EVERE,BRUSSEL,1,0
482000,2.0,89.0,APARTMENT,0.0,1.0,1.0,1.0,3.0,0,0,18.04515272244356,5.0,41.59064885496184,5.0,46.0,ELSENE,BRUSSEL,1,0
489000,2.0,128.0,APARTMENT,2.0,1.0,1.0,4.0,3.0,0,1,3.0,4.0,40.0,2.0,270.0,UKKEL,BRUSSEL,1,0
514500,2.0,102.0,APARTMENT,2.0,2.0,1.0,5.0,3.0,0,1,25.0,5.0,26.0,5.0,78.0,OUDERGEM,BRUSSEL,1,0
523500,2.0,104.0,APARTMENT,2.0,1.0,1.0,4.0,3.0,0,1,25.0,5.0,41.59064885496184,6.0,40.0,OUDERGEM,BRUSSEL,1,0
528000,2.0,98.0,APARTMENT,2.0,1.0,2.0,5.0,3.0,0,1,10.0,5.0,41.59064885496184,5.0,46.0,ELSENE,BRUSSEL,1,0
529000,3.0,121.0,APARTMENT,3.0,1.0,2.0,6.0,3.0,0,1,16.0,5.0,34.0,5.0,51.0,EVERE,BRUSSEL,1,0
545000,2.0,140.0,APARTMENT,3.0,1.0,2.0,6.0,3.0,0,0,18.04515272244356,5.0,41.59064885496184,6.0,43.0,EVERE,BRUSSEL,1,0
595000,4.0,99.0,APARTMENT,1.0,1.0,1.0,3.0,1.0,0,1,57.0,5.0,41.59064885496184,5.0,57.78,BRUSSEL,BRUSSEL,1,0
600000,2.0,117.0,APARTMENT,3.0,1.0,2.0,6.0,3.0,0,1,7.0,5.0,33.0,6.0,45.0,BRUSSEL,BRUSSEL,1,0
610000,2.0,116.0,APARTMENT,2.0,1.0,2.0,5.0,3.0,0,1,13.0,5.0,47.0,5.0,95.0,SINT-LAMBRECHTS-WOLUWE,BRUSSEL,1,0
619000,2.0,127.0,APARTMENT,3.0,1.0,2.0,6.0,1.0,0,1,10.0,5.0,40.0,5.0,95.0,SINT-LAMBRECHTS-WOLUWE,BRUSSEL,1,0
780000,2.0,141.0,APARTMENT,3.0,1.0,2.0,6.0,3.0,0,1,12.0,5.0,39.0,5.0,95.0,SINT-LAMBRECHTS-WOLUWE,BRUSSEL,1,0
840000,2.0,160.0,APARTMENT,3.0,2.0,2.0,7.0,3.0,0,1,10.0,5.0,41.59064885496184,4.0,112.0,BRUSSEL,BRUSSEL,1,0
265000,2.0,86.0,APARTMENT,2.0,1.0,1.0,4.0,1.0,0,0,18.04515272244356,3.0,27.0,3.0,174.0,BRUSSEL,BRUSSEL,1,0
299000,2.0,90.0,APARTMENT,2.0,1.0,1.0,4.0,1.0,0,1,6.0,2.0,29.0,0.0,1019.0,UKKEL,BRUSSEL,1,0
289000,4.0,126.0,APARTMENT,3.0,1.0,1.0,5.0,1.0,0,0,18.04515272244356,5.0,41.0,5.0,141.2844242902208,JETTE,BRUSSEL,1,0
247000,3.0,80.0,APARTMENT,2.0,1.0,1.0,3.0,1.0,0,1,16.0,5.0,26.0,5.0,141.2844242902208,GANSHOREN,BRUSSEL,1,0
320000,4.0,107.0,APARTMENT,3.0,1.0,1.0,3.0,1.0,0,0,18.04515272244356,5.0,41.59064885496184,4.0,112.0,BRUSSEL,BRUSSEL,1,0
320000,4.0,107.0,APARTMENT,3.0,1.0,1.0,3.0,1.0,0,0,18.04515272244356,5.0,41.59064885496184,4.0,112.0,SCHAARBEEK,BRUSSEL,1,0
169000,2.0,70.0,APARTMENT,1.0,1.0,1.0,3.0,2.0,0,1,5.0,2.0,32.0,3.0,179.0,JETTE,BRUSSEL,1,0
174680,2.0,20.0,APARTMENT,0.0,1.0,1.0,2.0,3.0,1,0,18.04515272244356,5.0,41.59064885496184,6.0,40.0,ELSENE,BRUSSEL,1,0
175340,2.0,20.0,APARTMENT,0.0,1.0,1.0,2.0,3.0,1,0,18.04515272244356,5.0,41.59064885496184,6.0,40.0,ELSENE,BRUSSEL,1,0
176680,2.0,20.0,APARTMENT,0.0,1.0,1.0,2.0,3.0,1,0,18.04515272244356,5.0,41.59064885496184,6.0,40.0,ELSENE,BRUSSEL,1,0
191240,2.0,25.0,APARTMENT,0.0,1.0,1.0,2.0,3.0,1,0,18.04515272244356,5.0,41.59064885496184,6.0,40.0,ELSENE,BRUSSEL,1,0
191240,2.0,22.0,APARTMENT,0.0,1.0,1.0,2.0,3.0,1,0,18.04515272244356,5.0,41.59064885496184,6.0,40.0,ELSENE,BRUSSEL,1,0
208340,2.0,37.0,APARTMENT,0.0,1.0,1.0,2.0,3.0,1,0,18.04515272244356,5.0,41.59064885496184,5.0,50.0,ELSENE,BRUSSEL,1,0
175000,4.0,70.0,APARTMENT,1.0,1.0,1.0,3.0,1.0,0,1,10.0,3.0,41.59064885496184,2.0,218.0,SINT-JANS-MOLENBEEK,BRUSSEL,1,0
209000,2.0,92.0,APARTMENT,2.0,1.0,1.0,4.0,2.0,0,1,6.0,3.0,26.0,0.0,749.0,JETTE,BRUSSEL,1,0
210000,4.0,54.0,APARTMENT,1.0,1.0,1.0,3.0,1.0,1,1,4.0,3.0,25.0,3.0,200.0,BRUSSEL,BRUSSEL,1,0
210000,2.0,77.0,APARTMENT,2.0,1.0,1.0,4.0,1.0,0,1,14.0,2.0,24.0,2.0,268.0,EVERE,BRUSSEL,1,0
219000,2.0,67.0,APARTMENT,1.0,1.0,1.0,2.0,3.0,0,1,9.0,5.0,41.59064885496184,5.0,141.2844242902208,ANDERLECHT,BRUSSEL,1,0
273000,2.0,87.0,APARTMENT,2.0,1.0,1.0,3.0,3.0,0,1,9.0,5.0,41.59064885496184,5.0,141.2844242902208,ANDERLECHT,BRUSSEL,1,0
349000,2.0,115.0,APARTMENT,3.0,1.0,1.0,4.0,3.0,0,1,18.0,5.0,41.59064885496184,5.0,141.2844242902208,ANDERLECHT,BRUSSEL,1,0
509000,2.0,100.7920997920998,APARTMENT,3.0,1.0,1.0,4.0,3.0,0,1,18.04515272244356,5.0,41.59064885496184,5.0,141.2844242902208,ANDERLECHT,BRUSSEL,1,0
219000,2.0,87.0,APARTMENT,3.0,1.0,2.0,6.0,1.0,0,1,17.0,3.0,30.0,4.0,111.0,SINT-JANS-MOLENBEEK,BRUSSEL,1,0
219000,2.0,84.0,APARTMENT,2.0,1.0,1.0,4.0,2.0,0,1,8.0,3.0,41.59064885496184,3.0,171.0,SINT-JANS-MOLENBEEK,BRUSSEL,1,0
195500,2.0,23.0,APARTMENT,0.0,1.0,1.0,2.0,1.0,1,0,18.04515272244356,5.0,41.59064885496184,5.0,50.0,BRUSSEL,BRUSSEL,1,0
195500,2.0,23.0,APARTMENT,0.0,1.0,1.0,2.0,1.0,1,0,18.04515272244356,5.0,41.59064885496184,5.0,50.0,BRUSSEL,BRUSSEL,1,0
216500,2.0,24.0,APARTMENT,0.0,1.0,1.0,2.0,1.0,1,0,18.04515272244356,5.0,41.59064885496184,5.0,50.0,BRUSSEL,BRUSSEL,1,0
216500,2.0,24.0,APARTMENT,0.0,1.0,1.0,2.0,1.0,1,0,18.04515272244356,5.0,41.59064885496184,5.0,50.0,BRUSSEL,BRUSSEL,1,0
216500,2.0,23.0,APARTMENT,0.0,1.0,1.0,2.0,1.0,1,0,18.04515272244356,5.0,41.59064885496184,5.0,50.0,BRUSSEL,BRUSSEL,1,0
216500,2.0,24.0,APARTMENT,0.0,1.0,1.0,2.0,1.0,1,0,18.04515272244356,5.0,41.59064885496184,5.0,50.0,BRUSSEL,BRUSSEL,1,0
216500,2.0,23.0,APARTMENT,0.0,1.0,1.0,2.0,1.0,1,0,18.04515272244356,5.0,41.59064885496184,5.0,50.0,BRUSSEL,BRUSSEL,1,0
216500,2.0,24.0,APARTMENT,0.0,1.0,1.0,2.0,1.0,1,0,18.04515272244356,5.0,41.59064885496184,5.0,50.0,BRUSSEL,BRUSSEL,1,0
223500,2.0,26.0,APARTMENT,0.0,1.0,1.0,2.0,1.0,1,0,18.04515272244356,5.0,41.59064885496184,5.0,50.0,BRUSSEL,BRUSSEL,1,0
223500,2.0,26.0,APARTMENT,0.0,1.0,1.0,2.0,1.0,1,0,18.04515272244356,5.0,41.59064885496184,5.0,50.0,BRUSSEL,BRUSSEL,1,0
223500,2.0,26.0,APARTMENT,0.0,1.0,1.0,2.0,1.0,1,0,18.04515272244356,5.0,41.59064885496184,5.0,50.0,BRUSSEL,BRUSSEL,1,0
223500,2.0,24.0,APARTMENT,0.0,1.0,1.0,2.0,1.0,1,0,18.04515272244356,5.0,41.59064885496184,5.0,50.0,BRUSSEL,BRUSSEL,1,0
223500,2.0,24.0,APARTMENT,0.0,1.0,1.0,2.0,1.0,1,0,18.04515272244356,5.0,41.59064885496184,5.0,50.0,BRUSSEL,BRUSSEL,1,0
230500,2.0,26.0,APARTMENT,0.0,1.0,1.0,2.0,1.0,1,0,18.04515272244356,5.0,41.59064885496184,5.0,50.0,BRUSSEL,BRUSSEL,1,0
230500,2.0,24.0,APARTMENT,0.0,1.0,1.0,2.0,1.0,1,0,18.04515272244356,5.0,41.59064885496184,5.0,50.0,BRUSSEL,BRUSSEL,1,0
230500,2.0,26.0,APARTMENT,0.0,1.0,1.0,2.0,1.0,1,0,18.04515272244356,5.0,41.59064885496184,5.0,50.0,BRUSSEL,BRUSSEL,1,0
230500,2.0,24.0,APARTMENT,0.0,1.0,1.0,2.0,1.0,1,0,18.04515272244356,5.0,41.59064885496184,5.0,50.0,BRUSSEL,BRUSSEL,1,0
230500,2.0,31.0,APARTMENT,0.0,1.0,1.0,2.0,1.0,1,0,18.04515272244356,5.0,41.59064885496184,5.0,50.0,BRUSSEL,BRUSSEL,1,0
230500,2.0,23.0,APARTMENT,0.0,1.0,1.0,2.0,1.0,1,0,18.04515272244356,5.0,41.59064885496184,5.0,50.0,BRUSSEL,BRUSSEL,1,0
230500,2.0,31.0,APARTMENT,0.0,1.0,1.0,2.0,1.0,1,0,18.04515272244356,5.0,41.59064885496184,5.0,50.0,BRUSSEL,BRUSSEL,1,0
230500,2.0,30.0,APARTMENT,0.0,1.0,1.0,2.0,1.0,1,0,18.04515272244356,5.0,41.59064885496184,5.0,50.0,BRUSSEL,BRUSSEL,1,0
237500,2.0,31.0,APARTMENT,0.0,1.0,1.0,2.0,1.0,1,0,18.04515272244356,5.0,41.59064885496184,5.0,50.0,BRUSSEL,BRUSSEL,1,0
237500,2.0,26.0,APARTMENT,0.0,1.0,1.0,2.0,1.0,1,0,18.04515272244356,5.0,41.59064885496184,5.0,50.0,BRUSSEL,BRUSSEL,1,0
237500,2.0,31.0,APARTMENT,0.0,1.0,1.0,2.0,1.0,1,0,18.04515272244356,5.0,41.59064885496184,5.0,50.0,BRUSSEL,BRUSSEL,1,0
244500,2.0,26.0,APARTMENT,0.0,1.0,1.0,2.0,1.0,1,0,18.04515272244356,5.0,41.59064885496184,5.0,50.0,BRUSSEL,BRUSSEL,1,0
244500,2.0,31.0,APARTMENT,0.0,1.0,1.0,2.0,1.0,1,0,18.04515272244356,5.0,41.59064885496184,5.0,50.0,BRUSSEL,BRUSSEL,1,0
244500,2.0,31.0,APARTMENT,0.0,1.0,1.0,2.0,1.0,1,0,18.04515272244356,5.0,41.59064885496184,5.0,50.0,BRUSSEL,BRUSSEL,1,0
255000,2.0,31.0,APARTMENT,0.0,1.0,1.0,2.0,1.0,1,0,18.04515272244356,5.0,41.59064885496184,5.0,50.0,BRUSSEL,BRUSSEL,1,0
265500,2.0,26.0,APARTMENT,0.0,1.0,1.0,2.0,1.0,1,1,18.04515272244356,5.0,41.59064885496184,5.0,50.0,BRUSSEL,BRUSSEL,1,0
265500,2.0,29.0,APARTMENT,0.0,1.0,1.0,2.0,1.0,1,1,18.04515272244356,5.0,41.59064885496184,5.0,50.0,BRUSSEL,BRUSSEL,1,0
195500,2.0,23.0,APARTMENT,0.0,1.0,1.0,2.0,3.0,1,0,18.04515272244356,5.0,41.59064885496184,5.0,141.2844242902208,ELSENE,BRUSSEL,1,0
195500,2.0,24.0,APARTMENT,0.0,1.0,1.0,2.0,3.0,1,0,18.04515272244356,5.0,41.59064885496184,5.0,141.2844242902208,ELSENE,BRUSSEL,1,0
216500,2.0,24.0,APARTMENT,0.0,1.0,1.0,2.0,3.0,1,0,18.04515272244356,5.0,41.59064885496184,5.0,141.2844242902208,ELSENE,BRUSSEL,1,0
216500,2.0,24.0,APARTMENT,0.0,1.0,1.0,2.0,3.0,1,0,18.04515272244356,5.0,41.59064885496184,5.0,141.2844242902208,ELSENE,BRUSSEL,1,0
216500,2.0,25.0,APARTMENT,0.0,1.0,1.0,2.0,3.0,1,0,18.04515272244356,5.0,41.59064885496184,5.0,141.2844242902208,ELSENE,BRUSSEL,1,0
216500,2.0,24.0,APARTMENT,0.0,1.0,1.0,2.0,3.0,1,0,18.04515272244356,5.0,41.59064885496184,5.0,141.2844242902208,ELSENE,BRUSSEL,1,0
216500,2.0,25.0,APARTMENT,0.0,1.0,1.0,2.0,3.0,1,0,18.04515272244356,5.0,41.59064885496184,5.0,141.2844242902208,ELSENE,BRUSSEL,1,0
216500,2.0,24.0,APARTMENT,0.0,1.0,1.0,2.0,3.0,1,0,18.04515272244356,5.0,41.59064885496184,5.0,141.2844242902208,ELSENE,BRUSSEL,1,0
223500,2.0,26.0,APARTMENT,0.0,1.0,1.0,2.0,3.0,1,0,18.04515272244356,5.0,41.59064885496184,5.0,141.2844242902208,ELSENE,BRUSSEL,1,0
223500,2.0,24.0,APARTMENT,0.0,1.0,1.0,2.0,3.0,1,0,18.04515272244356,5.0,41.59064885496184,5.0,141.2844242902208,ELSENE,BRUSSEL,1,0
223500,2.0,26.0,APARTMENT,0.0,1.0,1.0,2.0,3.0,1,0,18.04515272244356,5.0,41.59064885496184,5.0,141.2844242902208,ELSENE,BRUSSEL,1,0
223500,2.0,24.0,APARTMENT,0.0,1.0,1.0,2.0,3.0,1,0,18.04515272244356,5.0,41.59064885496184,5.0,141.2844242902208,ELSENE,BRUSSEL,1,0
223500,2.0,26.0,APARTMENT,0.0,1.0,1.0,2.0,3.0,1,0,18.04515272244356,5.0,41.59064885496184,5.0,141.2844242902208,ELSENE,BRUSSEL,1,0
230500,2.0,26.0,APARTMENT,0.0,1.0,1.0,2.0,3.0,1,0,18.04515272244356,5.0,41.59064885496184,5.0,141.2844242902208,ELSENE,BRUSSEL,1,0
230500,2.0,26.0,APARTMENT,0.0,1.0,1.0,2.0,3.0,1,0,18.04515272244356,5.0,41.59064885496184,5.0,141.2844242902208,ELSENE,BRUSSEL,1,0
230500,2.0,31.0,APARTMENT,0.0,1.0,1.0,2.0,3.0,1,0,18.04515272244356,5.0,41.59064885496184,5.0,141.2844242902208,ELSENE,BRUSSEL,1,0
